city,state,outbound,inbound,netgain,pct_inbound
COLCORD,OK,1317,1473,156,0.5279569892473118
COLD BAY,AK,0,18,18,1
COLD BROOK,NY,678,650,-28,0.4894578313253012
COLD SPG HBR,NY,39,38,-1,0.4935064935064935
COLD SPRGS HIGHLAND HTS,KY,119,90,-29,0.430622009569378
COLD SPRING,KY,1425,1312,-113,0.4793569601753745
COLD SPRING,MN,2743,2763,20,0.5018162005085361
COLD SPRING,NY,1823,2040,217,0.5280869790318405
COLD SPRING HARBOR,NY,901,1014,113,0.5295039164490861
COLDEN,NY,471,570,99,0.547550432276657
COLDSPRING,TX,2307,2938,631,0.5601525262154433
COLDWATER,KS,74,72,-2,0.4931506849315068
COLDWATER,MI,12072,10789,-1283,0.47193911027514107
COLDWATER,MS,2617,2995,378,0.5336778332145403
COLDWATER,OH,1661,1272,-389,0.4336856460961473
COLE CAMP,MO,1023,1117,94,0.52196261682243
COLEBROOK,CT,204,317,113,0.6084452975047985
COLEBROOK,NH,1602,1439,-163,0.47319960539296285
COLEHARBOR,ND,76,23,-53,0.23232323232323232
COLEMAN,FL,70,89,19,0.559748427672956
COLEMAN,MI,1795,1690,-105,0.48493543758967
COLEMAN,OK,23,35,12,0.603448275862069
COLEMAN,TX,2408,2213,-195,0.4789006708504653
COLEMAN,WI,665,627,-38,0.4852941176470588
COLERAIN,NC,299,377,78,0.5576923076923077
COLERAIN TOWNSHIP,OH,391,404,13,0.5081761006289308
COLERAINE,MN,344,269,-75,0.43882544861337686
COLERIDGE,NE,26,12,-14,0.3157894736842105
COLESBURG,IA,104,48,-56,0.3157894736842105
COLESVILLE,MD,1104,997,-107,0.4745359352689196
COLEVILLE,CA,636,477,-159,0.42857142857142855
COLFAX,CA,2929,2947,18,0.5015316541865215
COLFAX,IA,1367,1243,-124,0.4762452107279693
COLFAX,IL,633,280,-353,0.3066812705366922
COLFAX,IN,209,252,43,0.5466377440347071
COLFAX,LA,1333,1348,15,0.5027974636329727
COLFAX,NC,1567,2265,698,0.5910751565762005
COLFAX,ND,13,13,0,0.5
COLFAX,WA,1857,1706,-151,0.4788099915801291
COLFAX,WI,1755,1753,-2,0.499714937286203
COLGATE,WI,1146,1344,198,0.5397590361445783
COLLBRAN,CO,486,274,-212,0.3605263157894737
COLLEGE CORNER,OH,112,38,-74,0.25333333333333335
COLLEGE GROVE,TN,1564,2869,1305,0.6471915181592601
COLLEGE PARK,GA,15962,15499,-463,0.49264168335399383
COLLEGE PARK,MD,13331,9807,-3524,0.4238482150574812
COLLEGE PLACE,WA,5464,4376,-1088,0.44471544715447153
COLLEGE POINT,NY,7743,5604,-2139,0.4198696336255338
COLLEGE STA,TX,877,806,-71,0.47890671420083186
COLLEGE STATION,TX,63316,50520,-12796,0.44379633859236095
COLLEGEDALE,TN,531,196,-335,0.2696011004126547
COLLEGEVILLE,PA,8396,9416,1020,0.528632382663373
COLLETTSVILLE,NC,0,36,36,1
COLLEYVILLE,TX,6563,8449,1886,0.562816413535838
COLLIERS,WV,335,383,48,0.5334261838440112
COLLIERVILLE,TN,15836,18248,2412,0.5353831709893205
COLLINGDALE,PA,1592,1341,-251,0.4572110467098534
COLLINGSWOOD,NJ,6476,6046,-430,0.4828302188148858
COLLINS,GA,853,873,20,0.5057937427578215
COLLINS,IA,229,108,-121,0.32047477744807124
COLLINS,MO,164,322,158,0.6625514403292181
COLLINS,MS,2422,1998,-424,0.45203619909502263
COLLINS,NY,351,320,-31,0.47690014903129657
COLLINS,OH,195,195,0,0.5
COLLINSTON,LA,160,261,101,0.6199524940617577
COLLINSVILLE,AL,1214,1313,99,0.519588444796201
COLLINSVILLE,CT,1076,1060,-16,0.49625468164794007
COLLINSVILLE,IL,11912,10810,-1102,0.4757503740867881
COLLINSVILLE,MS,1191,1293,102,0.5205314009661836
COLLINSVILLE,OK,6572,7448,876,0.5312410841654779
COLLINSVILLE,TX,1259,1435,176,0.5326651818856719
COLLINSVILLE,VA,2356,2325,-31,0.4966887417218543
COLLINWOOD,TN,634,659,25,0.5096674400618716
COLMAN,SD,210,162,-48,0.43548387096774194
COLMAR,PA,337,689,352,0.6715399610136452
COLMAR MANOR,MD,124,103,-21,0.45374449339207046
COLMESNEIL,TX,999,1012,13,0.5032322227747389
COLO,IA,207,215,8,0.509478672985782
COLO CITY,CO,46,131,85,0.7401129943502824
COLO SPGS,CO,14227,16005,1778,0.529405927494046
COLO SPRINGS,CO,510,503,-7,0.49654491609081935
COLOGNE,MN,900,956,56,0.5150862068965517
COLOMA,MI,3603,3382,-221,0.48418038654259127
COLOMA,WI,395,506,111,0.5615982241953386
COLOME,SD,61,51,-10,0.45535714285714285
COLON,MI,1318,1174,-144,0.471107544141252
COLONA,IL,2469,2258,-211,0.4776814046964248
COLONIA,NJ,3478,3731,253,0.5175475100568734
COLONIAL BCH,VA,80,89,9,0.5266272189349113
COLONIAL BEACH,VA,3990,4046,56,0.5034843205574913
COLONIAL HEIGHTS,VA,11999,9460,-2539,0.4408406729111329
COLONIE,NY,852,838,-14,0.4958579881656805
COLONY,KS,35,49,14,0.5833333333333334
COLORA,MD,272,368,96,0.575
COLORAD SPRINGS,CO,0,16,16,1
COLORADO CITY,AZ,207,403,196,0.660655737704918
COLORADO CITY,CO,728,764,36,0.5120643431635389
COLORADO CITY,TX,2395,2342,-53,0.4944057420308212
COLORADO SPGS,CO,5474,5941,467,0.5204555409548839
COLORADO SPRINGS,CO,348519,322046,-26473,0.48026067569885095
COLP,IL,15,13,-2,0.4642857142857143
COLQUITT,GA,1828,1845,17,0.5023141845902532
COLRAIN,MA,487,476,-11,0.49428868120456904
COLSTRIP,MT,645,356,-289,0.35564435564435565
COLT,AR,667,655,-12,0.49546142208774585
COLTON,CA,17911,16407,-1504,0.47808730112477416
COLTON,NY,801,873,72,0.521505376344086
COLTON,OR,870,897,27,0.5076400679117148
COLTON,SD,160,147,-13,0.4788273615635179
COLTON,WA,42,0,-42,0
COLTONS POINT,MD,12,13,1,0.52
COLTS NECK,NJ,2547,3118,571,0.5503971756398941
COLUMBIA,AL,720,700,-20,0.49295774647887325
COLUMBIA,CA,1080,1023,-57,0.4864479315263909
COLUMBIA,CT,1564,1733,169,0.5256293600242645
COLUMBIA,IL,3781,3942,161,0.510423410591739
COLUMBIA,KY,6483,6297,-186,0.49272300469483565
COLUMBIA,LA,2475,2185,-290,0.4688841201716738
COLUMBIA,MD,45822,42992,-2830,0.48406782714436913
COLUMBIA,ME,42,28,-14,0.4
COLUMBIA,MO,85341,73053,-12288,0.4612106519186333
COLUMBIA,MS,4926,4275,-651,0.4646234104988588
COLUMBIA,NC,1227,955,-272,0.4376718606782768
COLUMBIA,NJ,974,1062,88,0.5216110019646365
COLUMBIA,PA,8274,7185,-1089,0.4647777993401902
COLUMBIA,SC,157495,141902,-15593,0.47395932490973525
COLUMBIA,TN,25385,26930,1545,0.5147663194112587
COLUMBIA,VA,189,372,183,0.6631016042780749
COLUMBIA CITY,IN,10314,8889,-1425,0.4628964224339947
COLUMBIA CITY,OR,734,614,-120,0.45548961424332346
COLUMBIA CROSS ROADS,PA,684,616,-68,0.47384615384615386
COLUMBIA FALLS,ME,43,79,36,0.6475409836065574
COLUMBIA FALLS,MT,7287,7363,76,0.5025938566552901
COLUMBIA HEIGHTS,MN,2100,1668,-432,0.4426751592356688
COLUMBIA HTS,MN,613,476,-137,0.43709825528007346
COLUMBIA STA,OH,52,55,3,0.514018691588785
COLUMBIA STATION,OH,2028,2697,669,0.5707936507936507
COLUMBIA TOWNSHIP,OH,152,242,90,0.6142131979695431
COLUMBIANA,AL,3008,2777,-231,0.48003457216940365
COLUMBIANA,OH,3702,3828,126,0.5083665338645418
COLUMBIAVILLE,MI,2109,2038,-71,0.49143959488787076
COLUMBUS,GA,88825,77235,-11590,0.46510297482837526
COLUMBUS,IL,0,11,11,1
COLUMBUS,IN,37211,31882,-5329,0.4614360354883997
COLUMBUS,KS,2250,2131,-119,0.48641862588450124
COLUMBUS,MI,1113,1410,297,0.558858501783591
COLUMBUS,MN,478,514,36,0.5181451612903226
COLUMBUS,MS,18512,16744,-1768,0.4749262536873156
COLUMBUS,MT,1560,1683,123,0.5189639222941721
COLUMBUS,NC,2482,2663,181,0.5175898931000972
COLUMBUS,NE,14157,11861,-2296,0.45587670074563763
COLUMBUS,NJ,2259,2519,260,0.527208036835496
COLUMBUS,NM,683,253,-430,0.2702991452991453
COLUMBUS,OH,421976,373010,-48966,0.4692032312518711
COLUMBUS,PA,22,13,-9,0.37142857142857144
COLUMBUS,TX,2415,2223,-192,0.4793014230271669
COLUMBUS,WI,2775,2738,-37,0.49664429530201343
COLUMBUS GROVE,OH,1318,1081,-237,0.45060441850771155
COLUMBUS GRV,OH,35,37,2,0.5138888888888888
COLUMBUS JCT,IA,99,110,11,0.5263157894736842
COLUMBUS JUNCTION,IA,1070,936,-134,0.4666001994017946
COLUSA,CA,2125,2065,-60,0.4928400954653938
COLVER,PA,144,49,-95,0.2538860103626943
COLVILLE,WA,6071,5878,-193,0.49192401037743744
COLWICH,KS,887,897,10,0.5028026905829597
COMANCHE,OK,1776,1593,-183,0.4728406055209261
COMANCHE,TX,2717,2866,149,0.5133440802435967
COMBES,TX,11,82,71,0.8817204301075269
COMBINE,TX,106,150,44,0.5859375
COMBINED LCKS,WI,82,115,33,0.583756345177665
COMBINED LOCKS,WI,764,809,45,0.5143038779402416
COMBS,KY,0,11,11,1
COMER,GA,1846,1671,-175,0.4751208416263861
COMFORT,TX,1560,1722,162,0.5246800731261426
COMFORT,WV,32,11,-21,0.2558139534883721
COMFREY,MN,73,12,-61,0.1411764705882353
COMINS,MI,125,49,-76,0.28160919540229884
COMMACK,NY,6883,7482,599,0.5208492864601462
COMMERCE,CA,3417,2744,-673,0.44538224314234703
COMMERCE,GA,7659,7147,-512,0.4827097122788059
COMMERCE,OK,1061,750,-311,0.41413583655438985
COMMERCE,TX,6352,4497,-1855,0.4145082496082588
COMMERCE CITY,CO,24208,26980,2772,0.5270766585918575
COMMERCE TOWNSHIP,MI,9344,9051,-293,0.49203587931503123
COMMERCE TWP,MI,139,100,-39,0.41841004184100417
COMMERCIAL POINT,OH,510,1114,604,0.6859605911330049
COMMERCIAL PT,OH,21,61,40,0.7439024390243902
COMMISKEY,IN,102,82,-20,0.44565217391304346
COMMODORE,PA,207,90,-117,0.30303030303030304
COMO,CO,314,179,-135,0.3630831643002028
COMO,MS,954,1064,110,0.5272547076313181
COMO,NC,11,25,14,0.6944444444444444
COMO,TX,438,474,36,0.5197368421052632
COMPTCHE,CA,0,12,12,1
COMPTON,AR,11,0,-11,0
COMPTON,CA,23267,19784,-3483,0.45954797797960556
COMPTON,IL,11,0,-11,0
COMSTOCK,MI,0,27,27,1
COMSTOCK,NY,0,11,11,1
COMSTOCK,WI,109,123,14,0.5301724137931034
COMSTOCK PARK,MI,9672,6911,-2761,0.4167520955195079
CONCAN,TX,0,75,75,1
CONCHO,AZ,1097,1554,457,0.5861938890984534
CONCHO,OK,31,0,-31,0
CONCORD,AR,38,82,44,0.6833333333333333
CONCORD,CA,44995,41063,-3932,0.4771549420158498
CONCORD,GA,802,973,171,0.548169014084507
CONCORD,MA,6901,7288,387,0.5136373246881387
CONCORD,MI,1044,927,-117,0.4703196347031963
CONCORD,NC,51171,55164,3993,0.5187755677810693
CONCORD,NH,19295,17322,-1973,0.4730589616844635
CONCORD,TN,289,356,67,0.5519379844961241
CONCORD,VA,1202,1274,72,0.5145395799676898
CONCORD,VT,221,248,27,0.5287846481876333
CONCORD FARR,TN,297,342,45,0.5352112676056338
CONCORD TOWNSHIP,OH,1664,1628,-36,0.4945321992709599
CONCORD TWP,ME,59,34,-25,0.3655913978494624
CONCORDIA,KS,2993,2915,-78,0.49339878131347326
CONCORDIA,MO,1619,1373,-246,0.4588903743315508
CONCRETE,WA,2313,1790,-523,0.4362661467219108
CONDON,MT,199,328,129,0.6223908918406073
CONDON,OR,85,43,-42,0.3359375
CONEHATTA,MS,97,157,60,0.6181102362204725
CONEMAUGH,PA,423,487,64,0.5351648351648352
CONESTOGA,PA,1187,1095,-92,0.47984224364592465
CONESUS,NY,1187,1025,-162,0.46338155515370705
CONESVILLE,IA,137,23,-114,0.14375
CONESVILLE,OH,36,22,-14,0.3793103448275862
CONEWANGO VALLEY,NY,131,50,-81,0.27624309392265195
CONFLUENCE,PA,983,804,-179,0.44991606043648574
CONGERS,NY,2177,2077,-100,0.48824635637047487
CONGERVILLE,IL,27,38,11,0.5846153846153846
CONGRESS,AZ,2020,1980,-40,0.495
CONIFER,CO,3641,3802,161,0.5108155313717587
CONKLIN,MI,290,339,49,0.5389507154213037
CONKLIN,NY,1457,1207,-250,0.4530780780780781
CONLEY,GA,3815,3280,-535,0.46229739252995067
CONNEAUT,OH,5951,5486,-465,0.4796712424586867
CONNEAUT LAKE,PA,2763,2370,-393,0.46171829339567505
CONNEAUTVILLE,PA,904,938,34,0.509229098805646
CONNELL,WA,645,726,81,0.5295404814004376
CONNELLSVILLE,PA,6584,5711,-873,0.46449776331842213
CONNELLY,NY,12,38,26,0.76
CONNELLY SPRINGS,NC,2928,2919,-9,0.49923037455105185
CONNER,MT,15,36,21,0.7058823529411765
CONNERSVILLE,IN,12970,10379,-2591,0.4445158250888689
CONNOR TWP,ME,76,83,7,0.5220125786163522
CONOVER,NC,6833,6920,87,0.5031629462662692
CONOVER,OH,0,57,57,1
CONOVER,WI,1127,915,-212,0.44809010773751223
CONOWINGO,MD,970,1007,37,0.5093576125442589
CONRAD,IA,515,372,-143,0.41939120631341603
CONRAD,MT,1395,1365,-30,0.4945652173913043
CONRATH,WI,15,24,9,0.6153846153846154
CONROE,TX,70698,79986,9288,0.530819463247591
CONROY,IA,11,0,-11,0
CONSHOHOCKEN,PA,10470,8733,-1737,0.45477269176691143
CONSTABLE,NY,777,769,-8,0.4974126778783959
CONSTABLEVILLE,NY,58,11,-47,0.15942028985507245
CONSTANTIA,NY,897,881,-16,0.4955005624296963
CONSTANTINE,MI,2010,1707,-303,0.45924132364810333
CONTINENTAL,OH,625,666,41,0.5158791634391944
CONTOOCOOK,NH,1169,1259,90,0.5185337726523888
CONVENT,LA,120,107,-13,0.4713656387665198
CONVENT STA,NJ,12,0,-12,0
CONVERSE,IN,725,630,-95,0.46494464944649444
CONVERSE,LA,415,521,106,0.5566239316239316
CONVERSE,TX,23664,28972,5308,0.5504217645717759
CONVOY,OH,707,633,-74,0.47238805970149256
CONWAY,AR,37538,35859,-1679,0.4885622028148289
CONWAY,MA,134,275,141,0.6723716381418093
CONWAY,MI,168,34,-134,0.16831683168316833
CONWAY,MO,990,1040,50,0.5123152709359606
CONWAY,NC,318,315,-3,0.4976303317535545
CONWAY,NH,1655,1419,-236,0.4616135328562134
CONWAY,PA,522,457,-65,0.466802860061287
CONWAY,SC,26952,32707,5755,0.5482324544494545
CONWAY,WA,41,12,-29,0.22641509433962265
CONWAY SPRINGS,KS,498,429,-69,0.4627831715210356
CONYERS,GA,37377,37909,532,0.5035331934224159
CONYNGHAM,PA,330,288,-42,0.46601941747572817
COOK,MN,1747,1441,-306,0.45200752823086576
COOK,NE,13,0,-13,0
COOKE CITY,MT,84,114,30,0.5757575757575758
COOKEVILLE,TN,31772,31020,-752,0.4940119760479042
COOKS,MI,27,11,-16,0.2894736842105263
COOKSON,OK,251,407,156,0.6185410334346505
COOKSTOWN,NJ,71,83,12,0.538961038961039
COOKSVILLE,IL,22,0,-22,0
COOKSVILLE,MD,22,49,27,0.6901408450704225
COOKVILLE,TX,164,239,75,0.5930521091811415
COOL,CA,1387,1525,138,0.523695054945055
COOL RIDGE,WV,346,387,41,0.5279672578444747
COOLEEMEE,NC,660,102,-558,0.13385826771653545
COOLIDGE,AZ,8907,9288,381,0.5104699093157461
COOLIDGE,GA,705,451,-254,0.39013840830449825
COOLIDGE,TX,51,105,54,0.6730769230769231
COOLIN,ID,313,446,133,0.5876152832674572
COOLVILLE,OH,1081,972,-109,0.47345348270823184
COON RAPIDS,IA,549,595,46,0.5201048951048951
COON RAPIDS,MN,11337,9440,-1897,0.4543485585021899
COON VALLEY,WI,412,436,24,0.5141509433962265
COOPER,ME,43,11,-32,0.2037037037037037
COOPER,TX,1259,1341,82,0.5157692307692308
COOPER CITY,FL,6302,6887,585,0.5221775722192736
COOPER LANDING,AK,170,159,-11,0.48328267477203646
COOPER LNDG,AK,0,38,38,1
COOPERSBURG,PA,3477,4117,640,0.5421385304187516
COOPERSTOWN,ND,374,368,-6,0.49595687331536387
COOPERSTOWN,NY,2853,2727,-126,0.48870967741935484
COOPERSTOWN,PA,138,132,-6,0.4888888888888889
COOPERSVILLE,MI,2747,2598,-149,0.4860617399438728
COOS BAY,OR,16186,13969,-2217,0.463239927043608
COOSADA,AL,188,142,-46,0.4303030303030303
COOTER,MO,0,11,11,1
COPAKE,NY,948,907,-41,0.4889487870619946
COPAKE FALLS,NY,36,126,90,0.7777777777777778
COPALIS BEACH,WA,128,184,56,0.5897435897435898
COPAN,OK,297,363,66,0.55
COPE,SC,226,391,165,0.6337115072933549
COPELAND,KS,36,25,-11,0.4098360655737705
COPEMISH,MI,350,393,43,0.5289367429340511
COPENHAGEN,NY,859,639,-220,0.4265687583444593
COPIAGUE,NY,6752,5817,-935,0.4628053146630599
COPLAY,PA,2100,2034,-66,0.49201741654571846
COPLEY,OH,5483,5606,123,0.5055460366128596
COPPELL,TX,18243,20061,1818,0.5237312030075187
COPPER CENTER,AK,304,197,-107,0.3932135728542914
COPPER HARBOR,MI,0,34,34,1
COPPER HILL,VA,365,475,110,0.5654761904761905
COPPERAS COVE,TX,24186,22778,-1408,0.48500979473639383
COPPERHILL,TN,648,816,168,0.5573770491803278
COPPEROPOLIS,CA,1973,2268,295,0.534779533128979
COPPERTON,UT,12,25,13,0.6756756756756757
COQUILLE,OR,3227,3164,-63,0.4950711938663746
CORA,WY,100,74,-26,0.42528735632183906
CORAL,MI,359,141,-218,0.282
CORAL GABLES,FL,32703,30165,-2538,0.4798148501622447
CORAL SPRINGS,FL,60282,60193,-89,0.49963062876115377
CORALVILLE,IA,15156,13466,-1690,0.470477255258193
CORAM,MT,49,34,-15,0.40963855421686746
CORAM,NY,12427,11091,-1336,0.4715962241687218
CORAOPOLIS,PA,14154,13303,-851,0.48450304111884035
CORAPEAKE,NC,164,231,67,0.5848101265822785
CORBETT,OR,1221,1113,-108,0.4768637532133676
CORBIN,KY,11544,11497,-47,0.4989800789896272
CORBIN CITY,NJ,107,99,-8,0.48058252427184467
CORCORAN,CA,3959,3762,-197,0.487242585157363
CORCORAN,MN,438,591,153,0.5743440233236151
CORDELE,GA,7044,6867,-177,0.4936381281000647
CORDELL,OK,1824,1418,-406,0.43738433066008636
CORDER,MO,12,11,-1,0.4782608695652174
CORDESVILLE,SC,12,0,-12,0
CORDILLERA,CO,137,173,36,0.5580645161290323
CORDOVA,AK,1887,890,-997,0.3204897371263954
CORDOVA,AL,1576,1566,-10,0.49840865690642905
CORDOVA,IL,240,102,-138,0.2982456140350877
CORDOVA,MD,276,412,136,0.5988372093023255
CORDOVA,NC,12,27,15,0.6923076923076923
CORDOVA,SC,1108,1018,-90,0.47883349012229537
CORDOVA,TN,39313,35891,-3422,0.47724855060901017
CORE,WV,202,212,10,0.5120772946859904
COREA,ME,66,63,-3,0.4883720930232558
CORFU,NY,1279,1210,-69,0.48613901165126555
CORINNA,ME,889,877,-12,0.49660249150622876
CORINNE,UT,155,238,83,0.6055979643765903
CORINTH,KY,1010,1094,84,0.5199619771863118
CORINTH,ME,1014,1049,35,0.508482792050412
CORINTH,MS,9725,9315,-410,0.4892331932773109
CORINTH,NY,2296,2455,159,0.5167333193011997
CORINTH,TX,7711,8227,516,0.5161877274438449
CORINTH,VT,49,141,92,0.7421052631578947
CORN,OK,59,38,-21,0.3917525773195876
CORNELIA,GA,3831,3730,-101,0.4933209892871313
CORNELIUS,NC,16222,16453,231,0.5035348125478194
CORNELIUS,OR,4093,4667,574,0.5327625570776255
CORNELL,IL,91,50,-41,0.3546099290780142
CORNELL,MI,76,83,7,0.5220125786163522
CORNELL,WI,1399,1212,-187,0.4641899655304481
CORNERSVILLE,TN,717,935,218,0.5659806295399515
CORNETTSVILLE,KY,0,25,25,1
CORNING,AR,2099,1914,-185,0.4769499127834538
CORNING,CA,6689,5498,-1191,0.45113645688028225
CORNING,IA,1182,1078,-104,0.47699115044247786
CORNING,NY,9567,8553,-1014,0.47201986754966885
CORNING,OH,659,601,-58,0.476984126984127
CORNISH,ME,457,722,265,0.6123833757421544
CORNISH,NH,188,188,0,0.5
CORNISH FLAT,NH,12,0,-12,0
CORNUCOPIA,WI,29,77,48,0.7264150943396226
CORNVILLE,AZ,3110,3352,242,0.5187248529866915
CORNVILLE,ME,213,164,-49,0.4350132625994695
CORNWALL,CT,0,11,11,1
CORNWALL,NY,2226,2216,-10,0.4988743809095002
CORNWALL,PA,0,11,11,1
CORNWALL,VT,246,257,11,0.510934393638171
CORNWALL BRIDGE,CT,172,356,184,0.6742424242424242
CORNWALL HDSN,NY,114,131,17,0.5346938775510204
CORNWALL ON HUDSON,NY,1064,1039,-25,0.4940561103185925
CORNWALLVILLE,NY,12,27,15,0.6923076923076923
COROLLA,NC,1164,1435,271,0.5521354367064255
CORONA,CA,59829,61214,1385,0.505721107375065
CORONA,NY,18247,11689,-6558,0.39046632816675575
CORONA DEL MAR,CA,6262,6386,124,0.5049019607843137
CORONA DL MAR,CA,136,163,27,0.5451505016722408
CORONADO,CA,11241,12588,1347,0.5282638801460405
CORP CHRISTI,TX,4159,4083,-76,0.49538946857558847
CORPUS CHRISTI,TX,124617,118025,-6592,0.4864162016468707
CORRAL DE TIERRA,CA,272,319,47,0.5397631133671743
CORRALES,NM,2665,3412,747,0.5614612473259832
CORRECTIONVILLE,IA,442,285,-157,0.3920220082530949
CORRIGAN,TX,1014,1093,79,0.5187470336971998
CORRY,PA,4420,4024,-396,0.4765513974419706
CORRYTON,TN,3588,3941,353,0.5234426882720149
CORSICA,PA,250,329,79,0.5682210708117443
CORSICA,SD,66,15,-51,0.18518518518518517
CORSICANA,TX,10911,11534,623,0.5138783693472934
CORTARO,AZ,1640,838,-802,0.33817594834543985
CORTE MADERA,CA,4047,4248,201,0.512115732368897
CORTEZ,CO,7400,7103,-297,0.4897607391574157
CORTEZ,FL,1625,1716,91,0.5136186770428015
CORTLAND,IL,1587,1569,-18,0.49714828897338403
CORTLAND,NE,23,39,16,0.6290322580645161
CORTLAND,NY,13054,12128,-926,0.4816138511635295
CORTLAND,OH,5493,5637,144,0.5064690026954178
CORTLANDT MANOR,NY,3588,4182,594,0.5382239382239382
CORTLANDT MNR,NY,277,309,32,0.5273037542662116
CORUNNA,IN,359,128,-231,0.26283367556468173
CORUNNA,MI,2615,2409,-206,0.4794984076433121
CORVALLIS,MT,2294,2844,550,0.5535227715064227
CORVALLIS,OR,43677,34161,-9516,0.4388730440144916
CORY,CO,64,0,-64,0
CORYDON,IA,1065,1001,-64,0.48451113262342693
CORYDON,IN,6783,6406,-377,0.48570778679202364
CORYDON,KY,856,702,-154,0.45057766367137353
COS COB,CT,2613,2737,124,0.511588785046729
COSBY,MO,0,11,11,1
COSBY,TN,2273,2409,136,0.5145237078171722
COSHOCTON,OH,8324,8317,-7,0.49978967610119585
COSMOPOLIS,WA,784,733,-51,0.4831905075807515
COSMOS,MN,140,35,-105,0.2
COSSAYUNA,NY,14,43,29,0.7543859649122807
COSTA MESA,CA,56361,48568,-7793,0.46286536610469936
COTATI,CA,4048,3763,-285,0.4817564972474715
COTO DE CAZA,CA,2558,2873,315,0.5290001841281532
COTOPAXI,CO,1246,1405,159,0.5299886835156544
COTTAGE CITY,MD,74,63,-11,0.45985401459854014
COTTAGE GROVE,MN,11836,13156,1320,0.5264084507042254
COTTAGE GROVE,OR,7698,7948,250,0.5079892624312924
COTTAGE GROVE,TN,99,38,-61,0.2773722627737226
COTTAGE GROVE,WI,3930,4362,432,0.5260492040520984
COTTAGE HILLS,IL,1715,1305,-410,0.43211920529801323
COTTAGEVILLE,SC,1429,1359,-70,0.48744619799139166
COTTAGEVILLE,WV,299,314,15,0.5122349102773246
COTTEKILL,NY,11,0,-11,0
COTTER,AR,411,465,54,0.5308219178082192
COTTLE,WV,27,30,3,0.5263157894736842
COTTLEVILLE,MO,215,334,119,0.6083788706739527
COTTON,MN,121,103,-18,0.45982142857142855
COTTON PLANT,AR,66,73,7,0.5251798561151079
COTTON VALLEY,LA,301,366,65,0.5487256371814093
COTTONDALE,AL,3984,3574,-410,0.4728764223339508
COTTONDALE,FL,1828,1948,120,0.5158898305084746
COTTONPORT,LA,1203,1125,-78,0.4832474226804124
COTTONTOWN,TN,1648,1893,245,0.5345947472465405
COTTONWD FLS,KS,0,27,27,1
COTTONWD HTS,UT,151,141,-10,0.4828767123287671
COTTONWOOD,AL,1926,1369,-557,0.41547799696509863
COTTONWOOD,AZ,14356,13170,-1186,0.478456731817191
COTTONWOOD,CA,6099,6189,90,0.503662109375
COTTONWOOD,ID,642,594,-48,0.48058252427184467
COTTONWOOD,MN,472,528,56,0.528
COTTONWOOD,UT,330,326,-4,0.4969512195121951
COTTONWOOD FALLS,KS,220,167,-53,0.4315245478036176
COTTONWOOD HEIGHTS,UT,1580,1486,-94,0.4846705805609915
COTTONWOOD HEIGHTS CITY,UT,841,740,-101,0.46805819101834284
COTTONWOOD SHORES,TX,2282,2685,403,0.540567747131065
COTTRELLVILLE,MI,496,380,-116,0.4337899543378995
COTUIT,MA,2286,2194,-92,0.48973214285714284
COTULLA,TX,1295,1194,-101,0.4797107271996786
COUCIL BLUFFS,IA,362,259,-103,0.4170692431561997
COUDERAY,WI,108,98,-10,0.47572815533980584
COUDERSPORT,PA,2714,2526,-188,0.4820610687022901
COUGAR,WA,52,67,15,0.5630252100840336
COULEE CITY,WA,347,320,-27,0.47976011994003
COULEE DAM,WA,397,295,-102,0.4263005780346821
COULTERVILLE,CA,810,796,-14,0.49564134495641343
COULTERVILLE,IL,791,671,-120,0.45896032831737343
COUNCE,TN,1149,1316,167,0.5338742393509128
COUNCIL,ID,798,871,73,0.5218693828639904
COUNCIL,NC,41,12,-29,0.22641509433962265
COUNCIL BLUFFS,IA,38046,30381,-7665,0.44399140690078476
COUNCIL GROVE,KS,1617,1531,-86,0.4863405336721728
COUNCIL HILL,OK,60,60,0,0.5
COUNTRY CLUB,MO,291,282,-9,0.49214659685863876
COUNTRY CLUB HILLS,IL,5766,5183,-583,0.47337656406977807
COUPEVILLE,WA,4673,3814,-859,0.44939318958406976
COUPLAND,TX,165,557,392,0.7714681440443213
COURTDALE,PA,248,281,33,0.5311909262759924
COURTLAND,AL,358,474,116,0.5697115384615384
COURTLAND,CA,13,0,-13,0
COURTLAND,MN,39,92,53,0.7022900763358778
COURTLAND,MS,504,679,175,0.5739644970414202
COURTLAND,VA,1381,1234,-147,0.47189292543021033
COUSHATTA,LA,1710,1749,39,0.5056374674761491
COVE,AR,648,530,-118,0.44991511035653653
COVE,OR,568,560,-8,0.49645390070921985
COVE,TX,338,371,33,0.5232722143864598
COVE,UT,24,27,3,0.5294117647058824
COVE CITY,NC,437,473,36,0.5197802197802198
COVELO,CA,444,333,-111,0.42857142857142855
COVENTRY,CT,3585,3827,242,0.5163248785752833
COVENTRY,RI,10851,11166,315,0.5071535631557433
COVENTRY,VT,12,0,-12,0
COVENTRY TOWNSHIP,OH,2725,2368,-357,0.4649518947575103
COVERT,MI,880,713,-167,0.4475831763967357
COVINA,CA,21369,20855,-514,0.4939134141720349
COVINGTON,GA,34243,37370,3127,0.5218326281541061
COVINGTON,IN,2058,2017,-41,0.4949693251533742
COVINGTON,KY,23522,21800,-1722,0.4810026035920745
